Trial,Score,Num_Rules,Avg_Fraud_Rate,Fraud_Detection_Rate,max_rules_per_run,min_subset_size_absolute,min_subset_size_percent,max_iterations,num_runs,ga_num_generations,ga_population_size,ga_num_parents,ga_mutation_percent,max_features_per_rule,feature_reuse_penalty,min_threshold_value,LESS_LOOKUP_RULE_POSITION
0,1.04,2,0.40828685867354253,1.0,12,65,0.0012500529034087332,6,1,104,151,36,15,8,0.6389314375219407,0.003522755464168112,3
